school_id_masked,ben_date,censored,mixed_demand,cluster_id,tot_enrol,s_1_5_boys,s_1_5_girls,s_6_8_boys,s_6_8_girls,loc_type,school_grp,Month,Day,Week,Year,lag1_grp_mnth_dd,lag2_grp_mnth_dd,lag3_grp_mnth_dd,prop_grp_mnth_dd,prop_grp_boys15,prop_grp_girls15,prop_grp_boys68,prop_grp_girls68,prop_wk_boys15,prop_wk_girls15,prop_wk_boys68,prop_wk_girls68,true_demand
GXZ-CU7CU5,9/9/2016,0,27.5,0,623,171,153,145,154,Rural,GXZ,9,9,37,2016,1470.32,3260.46,1079.55,0.04,0.48,0.48,0.47,0.46,0.01,0.01,0.01,0.01,27.50
GXZ-CU7CU5,10/2/2016,0,0,0,623,171,153,145,154,Rural,GXZ,10,2,41,2016,965.55,1470.32,3260.46,0.07,0.48,0.48,0.47,0.46,0.03,0.02,0.03,0.03,0.00
GXZ-CU7CU0,12/9/2014,0,13.84,0,452,129,139,103,81,Rural,GXZ,12,9,50,2014,0,0,0,0.13,0.48,0.48,0.47,0.46,0.02,0.02,0.02,0.02,13.84
GXZ-CU7CU0,6/18/2015,0,31.02,0,452,129,139,103,81,Rural,GXZ,6,18,25,2015,0,0,5214.78,0.09,0.48,0.48,0.47,0.46,0.03,0.02,0.03,0.03,31.02
GXZ-CU7CU0,7/14/2015,0,21.3,0,452,129,139,103,81,Rural,GXZ,7,14,29,2015,3327.01,0,0,0.15,0.48,0.48,0.47,0.46,0.03,0.03,0.03,0.03,21.30
GXZ-CU7CU0,8/24/2015,0,20.67,0,452,129,139,103,81,Rural,GXZ,8,24,35,2015,3685.48,3327.01,0,0.08,0.48,0.48,0.47,0.46,0.02,0.02,0.02,0.02,20.67
GXZ-CU7CU0,1/5/2016,0,0.7,0,452,129,139,103,81,Rural,GXZ,1,5,2,2016,2041.29,335.78,2385.47,0.13,0.48,0.48,0.47,0.46,0.02,0.02,0.02,0.02,0.70
GXZ-CU7CU0,4/13/2016,0,21.25,0,452,129,139,103,81,Rural,GXZ,4,13,16,2016,1828.35,1892,1784.9,0.02,0.48,0.48,0.47,0.46,0.01,0.01,0.01,0.01,21.25
GXZ-CU7CU0,7/29/2016,0,29.8,0,452,129,139,103,81,Rural,GXZ,7,29,31,2016,1079.55,0,790.15,0.15,0.48,0.48,0.47,0.46,0.03,0.03,0.03,0.03,29.80
GXZ-CU7CU0,9/9/2016,1,23.8,0,452,129,139,103,81,Rural,GXZ,9,9,37,2016,1470.32,3260.46,1079.55,0.04,0.48,0.48,0.47,0.46,0.01,0.01,0.01,0.01,36.08
GXZ-CU6CU9,12/5/2014,1,31,0,384,125,124,67,68,Rural,GXZ,12,5,49,2014,0,0,0,0.13,0.48,0.48,0.47,0.46,0.03,0.03,0.03,0.03,39.55
GXZ-CU6CU9,12/15/2014,0,27.43,0,384,125,124,67,68,Rural,GXZ,12,15,51,2014,0,0,0,0.13,0.48,0.48,0.47,0.46,0.03,0.03,0.03,0.03,27.43
GXZ-CU6CU9,12/19/2014,1,41.6,0,384,125,124,67,68,Rural,GXZ,12,19,51,2014,0,0,0,0.13,0.48,0.48,0.47,0.46,0.03,0.03,0.03,0.03,49.98
GXZ-CU6CU9,12/30/2014,0,29.2,0,384,125,124,67,68,Rural,GXZ,12,30,53,2014,0,0,0,0.13,0.48,0.48,0.47,0.46,0.01,0.01,0.01,0.01,29.20
GXZ-CU6CU9,1/12/2015,1,41.6,0,384,125,124,67,68,Rural,GXZ,1,12,3,2015,4043.88,0,0,0.13,0.48,0.48,0.47,0.46,0.03,0.03,0.03,0.03,49.98
GXZ-CU6CU9,1/19/2015,1,41.6,0,384,125,124,67,68,Rural,GXZ,1,19,4,2015,4043.88,0,0,0.13,0.48,0.48,0.47,0.46,0.02,0.02,0.02,0.02,49.98
GXZ-CU6CU9,1/22/2015,0,2.86,0,384,125,124,67,68,Rural,GXZ,1,22,4,2015,4043.88,0,0,0.13,0.48,0.48,0.47,0.46,0.02,0.02,0.02,0.02,2.86
GXZ-CU6CU9,1/23/2015,1,41.6,0,384,125,124,67,68,Rural,GXZ,1,23,4,2015,4043.88,0,0,0.13,0.48,0.48,0.47,0.46,0.02,0.02,0.02,0.02,49.98
GXZ-CU6CU9,1/27/2015,0,29.26,0,384,125,124,67,68,Rural,GXZ,1,27,5,2015,4043.88,0,0,0.13,0.48,0.48,0.47,0.46,0.02,0.03,0.02,0.03,29.26
GXZ-CU6CU9,1/31/2015,1,41.6,0,384,125,124,67,68,Rural,GXZ,1,31,5,2015,4043.88,0,0,0.13,0.48,0.48,0.47,0.46,0.02,0.03,0.02,0.03,49.98
GXZ-CU6CU9,2/3/2015,0,24.62,0,384,125,124,67,68,Rural,GXZ,2,3,6,2015,4544.86,4043.88,0,0.12,0.48,0.48,0.47,0.46,0.03,0.03,0.03,0.03,24.62
GXZ-CU6CU9,2/11/2015,0,32.74,0,384,125,124,67,68,Rural,GXZ,2,11,7,2015,4544.86,4043.88,0,0.12,0.48,0.48,0.47,0.46,0.02,0.03,0.02,0.03,32.74
GXZ-CU6CU9,2/12/2015,1,23.8,0,384,125,124,67,68,Rural,GXZ,2,12,7,2015,4544.86,4043.88,0,0.12,0.48,0.48,0.47,0.46,0.02,0.03,0.02,0.03,36.08
GXZ-CU6CU9,2/16/2015,0,13.82,0,384,125,124,67,68,Rural,GXZ,2,16,8,2015,4544.86,4043.88,0,0.12,0.48,0.48,0.47,0.46,0.03,0.03,0.03,0.03,13.82
GXZ-CU6CU9,2/27/2015,0,29.52,0,384,125,124,67,68,Rural,GXZ,2,27,9,2015,4544.86,4043.88,0,0.12,0.48,0.48,0.47,0.46,0.03,0.03,0.03,0.03,29.52
GXZ-CU6CU9,3/3/2015,1,41.6,0,384,125,124,67,68,Rural,GXZ,3,3,10,2015,4056.48,4544.86,4043.88,0.15,0.48,0.48,0.47,0.46,0.03,0.04,0.03,0.04,49.98
GXZ-CU6CU9,3/10/2015,0,25.27,0,384,125,124,67,68,Rural,GXZ,3,10,11,2015,4056.48,4544.86,4043.88,0.15,0.48,0.48,0.47,0.46,0.04,0.04,0.04,0.04,25.27
GXZ-CU6CU9,3/13/2015,1,41.6,0,384,125,124,67,68,Rural,GXZ,3,13,11,2015,4056.48,4544.86,4043.88,0.15,0.48,0.48,0.47,0.46,0.04,0.04,0.04,0.04,49.98
GXZ-CU6CU9,3/17/2015,0,32,0,384,125,124,67,68,Rural,GXZ,3,17,12,2015,4056.48,4544.86,4043.88,0.15,0.48,0.48,0.47,0.46,0.03,0.03,0.03,0.03,32.00
GXZ-CU6CU9,3/31/2015,0,23.64,0,384,125,124,67,68,Rural,GXZ,3,31,14,2015,4056.48,4544.86,4043.88,0.15,0.48,0.48,0.47,0.46,0.01,0.01,0.02,0.01,23.64
GXZ-CU6CU9,6/9/2015,0,13.71,0,384,125,124,67,68,Rural,GXZ,6,9,24,2015,0,0,5214.78,0.09,0.48,0.48,0.47,0.46,0.04,0.04,0.04,0.04,13.71
GXZ-CU6CU9,6/10/2015,0,6.28,0,384,125,124,67,68,Rural,GXZ,6,10,24,2015,0,0,5214.78,0.09,0.48,0.48,0.47,0.46,0.04,0.04,0.04,0.04,6.28
GXZ-CU6CU9,7/17/2015,1,41.6,0,384,125,124,67,68,Rural,GXZ,7,17,29,2015,3327.01,0,0,0.15,0.48,0.48,0.47,0.46,0.03,0.03,0.03,0.03,49.98
GXZ-CU6CU9,7/29/2015,0,2.37,0,384,125,124,67,68,Rural,GXZ,7,29,31,2015,3327.01,0,0,0.15,0.48,0.48,0.47,0.46,0.03,0.03,0.03,0.03,2.37
GXZ-CU6CU9,9/21/2015,0,19.44,0,384,125,124,67,68,Rural,GXZ,9,21,39,2015,2509.16,3685.48,3327.01,0.04,0.48,0.48,0.47,0.46,0.01,0.01,0.01,0.01,19.44
GXZ-CU6CU9,9/24/2015,0,32.85,0,384,125,124,67,68,Rural,GXZ,9,24,39,2015,2509.16,3685.48,3327.01,0.04,0.48,0.48,0.47,0.46,0.01,0.01,0.01,0.01,32.85
GXZ-CU6CU9,10/5/2015,0,28.8,0,384,125,124,67,68,Rural,GXZ,10,5,41,2015,1159.03,2509.16,3685.48,0.07,0.48,0.48,0.47,0.46,0.03,0.02,0.03,0.03,28.80
GXZ-CU6CU9,10/6/2015,0,26.15,0,384,125,124,67,68,Rural,GXZ,10,6,41,2015,1159.03,2509.16,3685.48,0.07,0.48,0.48,0.47,0.46,0.03,0.02,0.03,0.03,26.15
GXZ-CU6CU9,10/10/2015,0,35.84,0,384,125,124,67,68,Rural,GXZ,10,10,41,2015,1159.03,2509.16,3685.48,0.07,0.48,0.48,0.47,0.46,0.03,0.02,0.03,0.03,35.84
GXZ-CU6CU9,10/26/2015,0,34.58,0,384,125,124,67,68,Rural,GXZ,10,26,44,2015,1159.03,2509.16,3685.48,0.07,0.48,0.48,0.47,0.46,0.02,0.02,0.02,0.02,34.58
GXZ-CU6CU9,10/27/2015,0,36.62,0,384,125,124,67,68,Rural,GXZ,10,27,44,2015,1159.03,2509.16,3685.48,0.07,0.48,0.48,0.47,0.46,0.02,0.02,0.02,0.02,36.62
GXZ-CU6CU9,11/5/2015,0,12.73,0,384,125,124,67,68,Rural,GXZ,11,5,45,2015,2385.47,1159.03,2509.16,0.01,0.48,0.48,0.47,0.46,0.01,0.01,0.01,0.01,12.73
GXZ-CU6CU9,12/1/2015,0,3.83,0,384,125,124,67,68,Rural,GXZ,12,1,49,2015,335.78,2385.47,1159.03,0.13,0.48,0.48,0.47,0.46,0.03,0.03,0.03,0.03,3.83
GXZ-CU6CU9,3/5/2016,0,26.79,0,384,125,124,67,68,Rural,GXZ,3,5,10,2016,1892,1784.9,2041.29,0.15,0.48,0.48,0.47,0.46,0.03,0.04,0.03,0.04,26.79
GXZ-CU6CU9,3/22/2016,0,0,0,384,125,124,67,68,Rural,GXZ,3,22,13,2016,1892,1784.9,2041.29,0.15,0.48,0.48,0.47,0.46,0.03,0.03,0.03,0.03,0.00
GXZ-CU6CU9,7/2/2016,1,41.6,0,384,125,124,67,68,Rural,GXZ,7,2,27,2016,1079.55,0,790.15,0.15,0.48,0.48,0.47,0.46,0.03,0.03,0.03,0.03,49.98
GXZ-CU6CU9,7/5/2016,1,41.6,0,384,125,124,67,68,Rural,GXZ,7,5,28,2016,1079.55,0,790.15,0.15,0.48,0.48,0.47,0.46,0.02,0.03,0.02,0.03,49.98
GXZ-CU6CU9,7/7/2016,1,41.6,0,384,125,124,67,68,Rural,GXZ,7,7,28,2016,1079.55,0,790.15,0.15,0.48,0.48,0.47,0.46,0.02,0.03,0.02,0.03,49.98
GXZ-CU6CU9,7/8/2016,1,41.6,0,384,125,124,67,68,Rural,GXZ,7,8,28,2016,1079.55,0,790.15,0.15,0.48,0.48,0.47,0.46,0.02,0.03,0.02,0.03,49.98
GXZ-CU6CU9,11/18/2016,0,5.6,0,384,125,124,67,68,Rural,GXZ,11,18,47,2016,1059.35,965.55,1470.32,0.01,0.48,0.48,0.47,0.46,0.02,0.02,0.03,0.03,5.60
GXZ-CU6CU6,12/5/2014,1,17.8,0,239,73,63,59,44,Rural,GXZ,12,5,49,2014,0,0,0,0.13,0.48,0.48,0.47,0.46,0.03,0.03,0.03,0.03,32.75
GXZ-CU6CU6,1/16/2015,0,2.2,0,239,73,63,59,44,Rural,GXZ,1,16,3,2015,4043.88,0,0,0.13,0.48,0.48,0.47,0.46,0.03,0.03,0.03,0.03,2.20
GXZ-CU6CU6,3/17/2015,0,6.81,0,239,73,63,59,44,Rural,GXZ,3,17,12,2015,4056.48,4544.86,4043.88,0.15,0.48,0.48,0.47,0.46,0.03,0.03,0.03,0.03,6.81
GXZ-CU6CU6,6/19/2015,0,35.08,0,239,73,63,59,44,Rural,GXZ,6,19,25,2015,0,0,5214.78,0.09,0.48,0.48,0.47,0.46,0.03,0.02,0.03,0.03,35.08
GXZ-CU6CU6,9/12/2015,0,0,0,239,73,63,59,44,Rural,GXZ,9,12,37,2015,2509.16,3685.48,3327.01,0.04,0.48,0.48,0.47,0.46,0.01,0.01,0.01,0.01,0.00
GXZ-CU6CU6,6/23/2016,0,12.25,0,239,73,63,59,44,Rural,GXZ,6,23,26,2016,0,790.15,1828.35,0.09,0.48,0.48,0.47,0.46,0.02,0.02,0.02,0.02,12.25
GXZ-CU6CU6,10/25/2016,0,11.75,0,239,73,63,59,44,Rural,GXZ,10,25,44,2016,965.55,1470.32,3260.46,0.07,0.48,0.48,0.47,0.46,0.02,0.02,0.02,0.02,11.75
GXZ-CU6CU4,1/16/2015,0,13.24,0,184,48,63,37,36,Rural,GXZ,1,16,3,2015,4043.88,0,0,0.13,0.48,0.48,0.47,0.46,0.03,0.03,0.03,0.03,13.24
GXZ-CU6CU4,3/30/2015,0,0,0,184,48,63,37,36,Rural,GXZ,3,30,14,2015,4056.48,4544.86,4043.88,0.15,0.48,0.48,0.47,0.46,0.01,0.01,0.02,0.01,0.00
GXZ-CU6CU4,7/27/2015,0,10.26,0,184,48,63,37,36,Rural,GXZ,7,27,31,2015,3327.01,0,0,0.15,0.48,0.48,0.47,0.46,0.03,0.03,0.03,0.03,10.26
GXZ-CU6CU4,8/24/2015,0,8.04,0,184,48,63,37,36,Rural,GXZ,8,24,35,2015,3685.48,3327.01,0,0.08,0.48,0.48,0.47,0.46,0.02,0.02,0.02,0.02,8.04
GXZ-CU6CU4,3/1/2016,0,16.39,0,184,48,63,37,36,Rural,GXZ,3,1,10,2016,1892,1784.9,2041.29,0.15,0.48,0.48,0.47,0.46,0.03,0.04,0.03,0.04,16.39
GXZ-CU6CU4,10/25/2016,0,0,0,184,48,63,37,36,Rural,GXZ,10,25,44,2016,965.55,1470.32,3260.46,0.07,0.48,0.48,0.47,0.46,0.02,0.02,0.02,0.02,0.00
GXZ-CU6CU3,12/6/2014,0,0,0,198,54,61,47,36,Rural,GXZ,12,6,49,2014,0,0,0,0.13,0.48,0.48,0.47,0.46,0.03,0.03,0.03,0.03,0.00
GXZ-CU6CU3,3/31/2015,0,11.75,0,198,54,61,47,36,Rural,GXZ,3,31,14,2015,4056.48,4544.86,4043.88,0.15,0.48,0.48,0.47,0.46,0.01,0.01,0.02,0.01,11.75
GXZ-CU6CU3,6/8/2015,0,0,0,198,54,61,47,36,Rural,GXZ,6,8,24,2015,0,0,5214.78,0.09,0.48,0.48,0.47,0.46,0.04,0.04,0.04,0.04,0.00
GXZ-CU6CU3,6/10/2015,0,1.64,0,198,54,61,47,36,Rural,GXZ,6,10,24,2015,0,0,5214.78,0.09,0.48,0.48,0.47,0.46,0.04,0.04,0.04,0.04,1.64
GXZ-CU6CU3,6/11/2015,1,17.8,0,198,54,61,47,36,Rural,GXZ,6,11,24,2015,0,0,5214.78,0.09,0.48,0.48,0.47,0.46,0.04,0.04,0.04,0.04,32.75
GXZ-CU6CU3,8/5/2015,0,12.45,0,198,54,61,47,36,Rural,GXZ,8,5,32,2015,3685.48,3327.01,0,0.08,0.48,0.48,0.47,0.46,0.02,0.02,0.02,0.02,12.45
GXZ-CU6CU3,9/3/2015,0,2.58,0,198,54,61,47,36,Rural,GXZ,9,3,36,2015,2509.16,3685.48,3327.01,0.04,0.48,0.48,0.47,0.46,0.01,0.01,0.01,0.01,2.58
GXZ-CU6CU3,9/24/2015,0,3.54,0,198,54,61,47,36,Rural,GXZ,9,24,39,2015,2509.16,3685.48,3327.01,0.04,0.48,0.48,0.47,0.46,0.01,0.01,0.01,0.01,3.54
GXZ-CU6CU3,12/3/2015,0,3.05,0,198,54,61,47,36,Rural,GXZ,12,3,49,2015,335.78,2385.47,1159.03,0.13,0.48,0.48,0.47,0.46,0.03,0.03,0.03,0.03,3.05
GXZ-CU6CU3,12/5/2015,0,0,0,198,54,61,47,36,Rural,GXZ,12,5,49,2015,335.78,2385.47,1159.03,0.13,0.48,0.48,0.47,0.46,0.03,0.03,0.03,0.03,0.00
GXZ-CU6CU3,7/22/2016,1,17.8,0,198,54,61,47,36,Rural,GXZ,7,22,30,2016,1079.55,0,790.15,0.15,0.48,0.48,0.47,0.46,0.03,0.03,0.03,0.03,32.75
GXZ-CU6CU3,7/26/2016,1,17.8,0,198,54,61,47,36,Rural,GXZ,7,26,31,2016,1079.55,0,790.15,0.15,0.48,0.48,0.47,0.46,0.03,0.03,0.03,0.03,32.75
GXZ-CU6CU3,9/30/2016,1,17.8,0,198,54,61,47,36,Rural,GXZ,9,30,40,2016,1470.32,3260.46,1079.55,0.04,0.48,0.48,0.47,0.46,0.01,0.01,0.01,0.01,32.75
GXZ-CU6CU3,10/25/2016,0,1,0,198,54,61,47,36,Rural,GXZ,10,25,44,2016,965.55,1470.32,3260.46,0.07,0.48,0.48,0.47,0.46,0.02,0.02,0.02,0.02,1.00
GXZ-CU6CU2,12/6/2014,0,4.81,0,165,37,53,42,33,Rural,GXZ,12,6,49,2014,0,0,0,0.13,0.48,0.48,0.47,0.46,0.03,0.03,0.03,0.03,4.81
GXZ-CU6CU2,1/31/2015,0,0,0,165,37,53,42,33,Rural,GXZ,1,31,5,2015,4043.88,0,0,0.13,0.48,0.48,0.47,0.46,0.02,0.03,0.02,0.03,0.00
GXZ-CU6CU2,3/7/2015,0,7.3,0,165,37,53,42,33,Rural,GXZ,3,7,10,2015,4056.48,4544.86,4043.88,0.15,0.48,0.48,0.47,0.46,0.03,0.04,0.03,0.04,7.30
GXZ-CU6CU2,6/8/2015,0,0,0,165,37,53,42,33,Rural,GXZ,6,8,24,2015,0,0,5214.78,0.09,0.48,0.48,0.47,0.46,0.04,0.04,0.04,0.04,0.00
GXZ-CU6CU2,7/27/2015,1,17.8,0,165,37,53,42,33,Rural,GXZ,7,27,31,2015,3327.01,0,0,0.15,0.48,0.48,0.47,0.46,0.03,0.03,0.03,0.03,32.75
GXZ-CU6CU2,10/20/2015,0,16.42,0,165,37,53,42,33,Rural,GXZ,10,20,43,2015,1159.03,2509.16,3685.48,0.07,0.48,0.48,0.47,0.46,0.02,0.02,0.02,0.02,16.42
GXZ-CU6CU2,10/29/2015,0,19.64,0,165,37,53,42,33,Rural,GXZ,10,29,44,2015,1159.03,2509.16,3685.48,0.07,0.48,0.48,0.47,0.46,0.02,0.02,0.02,0.02,19.64
GXZ-CU6CU2,12/29/2015,0,13.75,0,165,37,53,42,33,Rural,GXZ,12,29,53,2015,335.78,2385.47,1159.03,0.13,0.48,0.48,0.47,0.46,0.01,0.01,0.01,0.01,13.75
GXZ-CU6CU2,1/25/2016,0,12.53,0,165,37,53,42,33,Rural,GXZ,1,25,5,2016,2041.29,335.78,2385.47,0.13,0.48,0.48,0.47,0.46,0.02,0.03,0.02,0.03,12.53
GXZ-CU6CU2,2/15/2016,0,13.24,0,165,37,53,42,33,Rural,GXZ,2,15,8,2016,1784.9,2041.29,335.78,0.12,0.48,0.48,0.47,0.46,0.03,0.03,0.03,0.03,13.24
GXZ-CU6CU2,3/8/2016,0,7.5,0,165,37,53,42,33,Rural,GXZ,3,8,11,2016,1892,1784.9,2041.29,0.15,0.48,0.48,0.47,0.46,0.04,0.04,0.04,0.04,7.50
GXZ-CU6CU2,8/13/2016,0,9.05,0,165,37,53,42,33,Rural,GXZ,8,13,33,2016,3260.46,1079.55,0,0.08,0.48,0.48,0.47,0.46,0.03,0.03,0.03,0.03,9.05
GXZ-CU6CU1,12/5/2014,1,23.8,0,382,42,28,217,95,Rural,GXZ,12,5,49,2014,0,0,0,0.13,0.48,0.48,0.47,0.46,0.03,0.03,0.03,0.03,36.08
GXZ-CU6CU1,1/16/2015,1,23.8,0,382,42,28,217,95,Rural,GXZ,1,16,3,2015,4043.88,0,0,0.13,0.48,0.48,0.47,0.46,0.03,0.03,0.03,0.03,36.08
GXZ-CU6CU1,1/30/2015,0,8.24,0,382,42,28,217,95,Rural,GXZ,1,30,5,2015,4043.88,0,0,0.13,0.48,0.48,0.47,0.46,0.02,0.03,0.02,0.03,8.24
GXZ-CU6CU1,3/7/2015,0,0,0,382,42,28,217,95,Rural,GXZ,3,7,10,2015,4056.48,4544.86,4043.88,0.15,0.48,0.48,0.47,0.46,0.03,0.04,0.03,0.04,0.00
GXZ-CU6CU1,6/8/2015,0,0,0,382,42,28,217,95,Rural,GXZ,6,8,24,2015,0,0,5214.78,0.09,0.48,0.48,0.47,0.46,0.04,0.04,0.04,0.04,0.00
GXZ-CU6CU1,6/29/2015,0,18.68,0,382,42,28,217,95,Rural,GXZ,6,29,27,2015,0,0,5214.78,0.09,0.48,0.48,0.47,0.46,0.03,0.03,0.03,0.03,18.68
GXZ-CU6CU1,10/3/2015,0,0,0,382,42,28,217,95,Rural,GXZ,10,3,40,2015,1159.03,2509.16,3685.48,0.07,0.48,0.48,0.47,0.46,0.01,0.01,0.01,0.01,0.00
GXZ-CU6CU1,3/12/2016,0,0,0,382,42,28,217,95,Rural,GXZ,3,12,11,2016,1892,1784.9,2041.29,0.15,0.48,0.48,0.47,0.46,0.04,0.04,0.04,0.04,0.00
GXZ-CU6CU1,3/14/2016,0,0,0,382,42,28,217,95,Rural,GXZ,3,14,12,2016,1892,1784.9,2041.29,0.15,0.48,0.48,0.47,0.46,0.03,0.03,0.03,0.03,0.00
GXZ-CU6,4/19/2016,0,0,0,154,45,38,36,35,City,GXZ,4,19,17,2016,1828.35,1892,1784.9,0.02,0.48,0.48,0.47,0.46,0.01,0.01,0.01,0.01,0.00
GXZ-CU5CU6,8/26/2016,0,0,0,314,93,88,89,44,Rural,GXZ,8,26,35,2016,3260.46,1079.55,0,0.08,0.48,0.48,0.47,0.46,0.02,0.02,0.02,0.02,0.00
GXZ-CU5CU6,9/30/2016,0,0,0,314,93,88,89,44,Rural,GXZ,9,30,40,2016,1470.32,3260.46,1079.55,0.04,0.48,0.48,0.47,0.46,0.01,0.01,0.01,0.01,0.00
GXZ-CU5CU5,6/12/2015,1,23.8,0,404,117,112,100,75,SemiUrban,GXZ,6,12,24,2015,0,0,5214.78,0.09,0.48,0.48,0.47,0.46,0.04,0.04,0.04,0.04,36.08
GXZ-CU5CU5,8/24/2015,0,35.16,0,404,117,112,100,75,SemiUrban,GXZ,8,24,35,2015,3685.48,3327.01,0,0.08,0.48,0.48,0.47,0.46,0.02,0.02,0.02,0.02,35.16
GXZ-CU5CU5,10/2/2016,0,15.65,0,404,117,112,100,75,SemiUrban,GXZ,10,2,41,2016,965.55,1470.32,3260.46,0.07,0.48,0.48,0.47,0.46,0.03,0.02,0.03,0.03,15.65
GXZ-CU5CU5,10/15/2016,0,33.6,0,404,117,112,100,75,SemiUrban,GXZ,10,15,42,2016,965.55,1470.32,3260.46,0.07,0.48,0.48,0.47,0.46,0.01,0.01,0.01,0.01,33.60
GXZ-CU5CU4,6/17/2015,0,42.48,0,369,112,122,61,74,SemiUrban,GXZ,6,17,25,2015,0,0,5214.78,0.09,0.48,0.48,0.47,0.46,0.03,0.02,0.03,0.03,42.48
GXZ-CU5CU4,7/16/2015,0,40.47,0,369,112,122,61,74,SemiUrban,GXZ,7,16,29,2015,3327.01,0,0,0.15,0.48,0.48,0.47,0.46,0.03,0.03,0.03,0.03,40.47
GXZ-CU4CU9,1/1/2015,0,59.64,0,498,140,140,126,92,Rural,GXZ,1,1,1,2015,4043.88,0,0,0.13,0.48,0.48,0.47,0.46,0.01,0.01,0.01,0.01,59.64
GXZ-CU4CU9,1/5/2015,0,51.4,0,498,140,140,126,92,Rural,GXZ,1,5,2,2015,4043.88,0,0,0.13,0.48,0.48,0.47,0.46,0.02,0.02,0.02,0.02,51.40
GXZ-CU4CU9,1/8/2015,0,41.07,0,498,140,140,126,92,Rural,GXZ,1,8,2,2015,4043.88,0,0,0.13,0.48,0.48,0.47,0.46,0.02,0.02,0.02,0.02,41.07
GXZ-CU4CU8,12/11/2015,0,61.19,0,539,157,156,103,123,Rural,GXZ,12,11,50,2015,335.78,2385.47,1159.03,0.13,0.48,0.48,0.47,0.46,0.02,0.02,0.02,0.02,61.19
GXZ-CU4CU8,4/13/2016,0,49.48,0,539,157,156,103,123,Rural,GXZ,4,13,16,2016,1828.35,1892,1784.9,0.02,0.48,0.48,0.47,0.46,0.01,0.01,0.01,0.01,49.48
GXZ-CU4CU8,7/19/2016,0,19.3,0,539,157,156,103,123,Rural,GXZ,7,19,30,2016,1079.55,0,790.15,0.15,0.48,0.48,0.47,0.46,0.03,0.03,0.03,0.03,19.30
GXZ-CU4CU8,7/22/2016,1,47.6,0,539,157,156,103,123,Rural,GXZ,7,22,30,2016,1079.55,0,790.15,0.15,0.48,0.48,0.47,0.46,0.03,0.03,0.03,0.03,55.91
GXZ-CU3CU8,7/23/2015,0,38.87,0,608,150,201,141,116,Rural,GXZ,7,23,30,2015,3327.01,0,0,0.15,0.48,0.48,0.47,0.46,0.03,0.03,0.03,0.03,38.87
GXZ-CU3CU8,4/16/2016,0,11.4,0,608,150,201,141,116,Rural,GXZ,4,16,16,2016,1828.35,1892,1784.9,0.02,0.48,0.48,0.47,0.46,0.01,0.01,0.01,0.01,11.40
GXZ-CU3CU8,4/23/2016,0,3.28,0,608,150,201,141,116,Rural,GXZ,4,23,17,2016,1828.35,1892,1784.9,0.02,0.48,0.48,0.47,0.46,0.01,0.01,0.01,0.01,3.28
GXZ-CU3CU8,6/24/2016,0,34.85,0,608,150,201,141,116,Rural,GXZ,6,24,26,2016,0,790.15,1828.35,0.09,0.48,0.48,0.47,0.46,0.02,0.02,0.02,0.02,34.85
GXZ-CU3CU4,8/6/2015,0,19.42,0,184,45,51,38,50,SemiUrban,GXZ,8,6,32,2015,3685.48,3327.01,0,0.08,0.48,0.48,0.47,0.46,0.02,0.02,0.02,0.02,19.42
GXZ-CU3CU4,4/1/2016,0,15.44,0,184,45,51,38,50,SemiUrban,GXZ,4,1,14,2016,1828.35,1892,1784.9,0.02,0.48,0.48,0.47,0.46,0.01,0.01,0.02,0.01,15.44
GXZ-CU3CU4,4/23/2016,0,2.36,0,184,45,51,38,50,SemiUrban,GXZ,4,23,17,2016,1828.35,1892,1784.9,0.02,0.48,0.48,0.47,0.46,0.01,0.01,0.01,0.01,2.36
GXZ-CU3CU4,6/24/2016,0,16.65,0,184,45,51,38,50,SemiUrban,GXZ,6,24,26,2016,0,790.15,1828.35,0.09,0.48,0.48,0.47,0.46,0.02,0.02,0.02,0.02,16.65
GXZ-CU3CU4,6/28/2016,0,14.3,0,184,45,51,38,50,SemiUrban,GXZ,6,28,27,2016,0,790.15,1828.35,0.09,0.48,0.48,0.47,0.46,0.03,0.03,0.03,0.03,14.30
GXZ-CU3CU4,6/29/2016,0,18.75,0,184,45,51,38,50,SemiUrban,GXZ,6,29,27,2016,0,790.15,1828.35,0.09,0.48,0.48,0.47,0.46,0.03,0.03,0.03,0.03,18.75
GXZ-CU3CU4,7/7/2016,1,23.8,0,184,45,51,38,50,SemiUrban,GXZ,7,7,28,2016,1079.55,0,790.15,0.15,0.48,0.48,0.47,0.46,0.02,0.03,0.02,0.03,36.08
GXZ-CU3CU0,12/20/2014,1,35.6,0,268,85,77,57,49,Rural,GXZ,12,20,51,2014,0,0,0,0.13,0.48,0.48,0.47,0.46,0.03,0.03,0.03,0.03,43.13
GXZ-CU3CU0,12/22/2014,0,21.38,0,268,85,77,57,49,Rural,GXZ,12,22,52,2014,0,0,0,0.13,0.48,0.48,0.47,0.46,0.02,0.02,0.02,0.02,21.38
GXZ-CU3CU0,12/26/2014,1,35.6,0,268,85,77,57,49,Rural,GXZ,12,26,52,2014,0,0,0,0.13,0.48,0.48,0.47,0.46,0.02,0.02,0.02,0.02,43.13
GXZ-CU3CU0,1/16/2015,0,5.4,0,268,85,77,57,49,Rural,GXZ,1,16,3,2015,4043.88,0,0,0.13,0.48,0.48,0.47,0.46,0.03,0.03,0.03,0.03,5.40
