,score,date,title,review,link_id,Name,Location,City
659,50,22 January 2014,Awesome Restaurant,"We went to this hotel with full family to celebrate new year's eve. We loved diced chicken with assorted pepper and ginger, Wok tossed chicken hakka noodles and Tao's Favourite Chicken. Food was finger licking. Kids also loved the food. Good ambiance. Expensive around Rs. 1500 to 2000 for two. I totally recommend this.",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or590-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
660,50,21 January 2014,"Even if you miss the amazing Buffet, Diner is also great","Its an amazing chain. I've been to their buffet several times, and enjoyed each time. We had a large a family diner and the service, quantity and quality of food was excellent. I highly recommend it to others looking for a great Chinese restaurant in Mumbai.",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or600-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
661,50,16 January 2014,FISH DISH DELIGHT,"Pomfret( Mumbai catch) in White sauce, was a gourmet's delight. White Pomfret in White creamy sauce, cooked to perfection, downed with Sula White Wine. Great service, ambience & privacy in a crowded Saturday night is what Mainland China, at Saki naka has mastered over a decade of existance.Cross cultural crowd, some licking their chopsticks to savour the hidden taste of the Orient.Start with a personal favourite soup & end with a sumptuous dessert from a long list.A monthly visit on Business OR with Friends OR family is a must.If it is Chinese, it is Mainland China. Cheers",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or600-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
662,40,16 January 2014,GOURMET'S DELIGHT,The menu has consistency in quality and value for money. The Chinese spread is very authentic and the portions are good. Every dish is delicious. Good ambience and great service. Worth a visit.,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or600-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
663,40,13 January 2014,Great Chinese food,"The ambiance and the cuisine both compliment each other. The staff is friendly not only in this outlet, this applies to all the outlets. The best dish that i would recommend is ""Fish in Devil Sauce'. Its a Must TRY.",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or600-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
664,40,13 January 2014,Chinese at its best!,"My personal view is if you eat Chinese at Mainland China you wouldn't want to eat it anywhere else ever again.Food here is authentic Chinese, staff are friendly and willing to customize orders to your requirements even sometimes doing a little extra bit, and prices are value for money.This visit we tried their new Date IceCream, which completely plays with your taste-buds and is definitely recommended.Would love to dine here, again and again . . .",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or600-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
665,50,13 January 2014,Excellent VFM lunch buffet,"We are not great chinese food enthusiasts. however we decided to celebrate my birthday with family at the Mainland China. The buffet lunch was great with choice of soups , dimsums, appteisers , mains and dessert.We particularly enjoyed the dimsums and the desserts. Will surely go back again for the same.",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or600-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
666,50,13 January 2014,Mainland China Mumbai,"We love chinese and it has always been our mantra - If you love chinese then mainland is the ONLY place to go.Starters - must try and highly recommend - lettuce wraps with sauteed mushrooms, waterchestnuts and corn, grilled tofu hunan style.Dimsums - THE BEST..loved the prawns oneMaincourse equally excellent - egg fried rice, fukien crab meat rice, exotic vegetables in chilli basil sauce, prawns hubei style...try it..just awesome and finger licking good.desserts - try out steamed coconut dumpling with honey sauce...a nice twist.highly recommended place for some yummm chinese food.",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or600-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
667,30,12 January 2014,Authentic Chinese,There are very few eateries that will satisfy your taste buds for Chinese food and these guys do the job pretty well. The ambiance is very good,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or600-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
668,50,12 January 2014,Best Chinese Ever,"The Hospitality and the Heavenly food makes it difficult for you to keep away from this place for long.AMBIENCE - 4/5The setting is very Oriental and spacious, leaving good space for patrons to move about without disturbing others. The lighting is soft and just correct. If you are celebrating a Birthday, the staff pops out a Guitar and strums up a few notes on it; a nice way to make you feel special.SERVICE - 5/5Just one word; IMPECCABLEI don't think I can find a fault with their service. Welcome Drinks offered on arrival. We were ushered to our table without a delay. Napkins from the table were unfolded and laid on our lap. Plates were laid and the starters started flowing; I am using the word ""flowing"" coz they literally flowed without a break. We had to tell the stewards to stop till we finished. Half eaten plates were promptly replaced and sauces replenished. The Stewards also insisted that we try some of their speciality dishes.Could we ask for a better service? A Special Thanks to Bryan for making our every visit special.FOOD - 4.5/5All I can say is that the FOOD IS DIVINE. There isn't a single dish on the menu which disappoints. I have been here for the Sunday Lunch Buffet and actually kept myself hungry since morning to enjoy the entire spread. The food flows in your plate from the moment you sit and till the time you say STOP, it keeps flowing.MUST HAVE's:1. Crackling Spinach2. Chicken Taipei - The best Chicken preparation in Chinese I have had so far.3. Dimsums - Couldn't be better.4. Fish in Mango & Mustard Sauce - Can you imagine Mango being used in a Fish preparation. You have to eat it to believe it. WOW!5. Chilli Garlic Noodles6. Fish in Chilli & Plum Sauce7. Caramel Custard - Another Beauty. The only other place where you get such a lip-smacking Caramel Custard is in some old Irani Restaurant in SoBo.8. Darsaan with Chocolate Fondue.PRICE - 4.5/5Worth every penny you spend. Some may call it expensive but Quality comes at a Price.I sum up my experience with 2 words, EXQUISITE and BLISSFUL. Waiting for the next visit to MLC.",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or600-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
669,50,11 January 2014,would like to visit again,"Took the team to this place and experience was amazing , service staff is so courteous that they spoil. we had vegetarian food that was both tasty and filling",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or600-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
670,50,10 January 2014,AWSOME AND VALUE FOR MONEY,We are frequent visitor to Mainland China on Saturday afternoon for buffet with family and impressed with consistency in quality and this is definitely one of the best place for chinese food in the country .We never regret despite our visit almost every fortnight on Saturday .,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or610-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
671,40,10 January 2014,Gourmand Delight,"If you are looking for authentic Chinese cuisine then this is one of the best in town, we were there for our New year dinner.Though it was very crowded on 1st jan but 30 minutes wait was worth for the delicious and yummy food though service can be much better.We ordered drinks,main course and starter and we were served starter and main course together and till the end drink was not served, so we had to cancel the order as we were running late.We also liked the malad one.Buffet is also cheap compare to others with varieties of starter, hope they can also add prawns too in the menu list of starters. Veg starters needs to be better.",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or610-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
672,40,8 January 2014,The landmark fine dine restaurant for closest to authentic chinese cuisine!,"Circa 2000 onwards, Mainland China chain of restaurants have opened their outlets in almost every city,in every mall.Their VFM lunch buffets, brand decor, consistency in food quality and service is appreciated by one and all.However, this age old pioneer restaurant, the very first one at Saki naka, remains our most favourite place. Most special moments are spent here, many special people have been treated here.We were here recently on 31st Dec.for lunch buffet. Same good food, good service and ambience, like last many years! Very positively predictable!!Hope this feel good factor continues in the years to come!!!",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or610-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
673,40,8 January 2014,"Yay, yum.","It's exceptionally good chinese food. Like they have a whole dumplings course from starters, to main course to desert. The place is big and nice and the food takes a little time but its worth the wait because its delicious. Personally, the crackling spinach is my favourite.Ps : I'm vegetarian.",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or610-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
