score,date,title,review,link_id,Name,Location,City
40,16-Jul-15,for the young and adventurous,"we went here to celebrate a birthday.my younger family members love the place with its open spaces,great ambiance,and food with which one can experiment.if you opt for the wok,cost rs.700 ,you get up ,go to the raw food bowls laid which include veggies,meats,seafood,noodles of 3 varieties and then head for the kitchen counters ,opt for the sauce and see how your food is wokked.fresh ingredients,new concept,adjustability of condiments are the plus points.one of the best things was the red sangria,excellent ,rs 2000 for a pitcher.one can all order a la carte ,food is served on your table and propotions are generous and tasty.dessert was caramel custard served with chopped fruits,nice.seating is on hard benches,without back support,so one just eats and cant really lounge.also being in colaba ,it is not really a very central place.",https://www.tripadvisor.in/Restaurant_Review-g304554-d785384-Reviews-or120-All_Stir_Fry-Mumbai_Maharashtra.html,All Stir Fry, Colaba, Mumbai
40,10-Jul-15,Concoct your own unique dish !!!,"This is one of my most favourite destinations in Colaba for Chinese food. Apart from the à la carte menu, you can choose your own ingredients from the wok and select from a long list of sauces. Although it is a bit on the expensive side, it is totally worth it, provided you know which items will tickle your tastebuds when cooked with the right sauce. The items in the wok are carefully chosen ... the vegetables are fresh, the eggs, meats, tofus and seafood are of the very best quality. Try as many combinations of ingredients and sauces as you want. The Kung pao and the Hunan sauce are my personal favourites and generally the safest ones which go with most of the ingredients. The ambiance is fantastic with a classy decor and really hospitable staff.",https://www.tripadvisor.in/Restaurant_Review-g304554-d785384-Reviews-or120-All_Stir_Fry-Mumbai_Maharashtra.html,All Stir Fry, Colaba, Mumbai
30,9-Jul-15,Make your own noodles,Good concept of wanting what you like in your noodles & rice. But will the combo taste right? How do you know that? What if it taste bad?????,https://www.tripadvisor.in/Restaurant_Review-g304554-d785384-Reviews-or120-All_Stir_Fry-Mumbai_Maharashtra.html,All Stir Fry, Colaba, Mumbai
50,9-Jul-15,Choose what you eat,"The best about this place is that you can go to the table, choose the raw meats or veggies you want and have it freshly cooked in the wok right in front of you. Always enjoy the food and atmosphere here. Definitely keep coming back",https://www.tripadvisor.in/Restaurant_Review-g304554-d785384-Reviews-or120-All_Stir_Fry-Mumbai_Maharashtra.html,All Stir Fry, Colaba, Mumbai
40,8-Jul-15,Awesome momos,The variety of momos is excellent here. Ambience is superb. You can also customize your stir fry. Must visit if you love pan asian food.,https://www.tripadvisor.in/Restaurant_Review-g304554-d785384-Reviews-or120-All_Stir_Fry-Mumbai_Maharashtra.html,All Stir Fry, Colaba, Mumbai
40,2-Jul-15,Amazing food.....Decided by You,Have been to this place many times and just feel like going back again and again. The wok is the specialty of this place which you can decide what you want. Can have the wok unlimited amount of times and is really worth the cost.,https://www.tripadvisor.in/Restaurant_Review-g304554-d785384-Reviews-or120-All_Stir_Fry-Mumbai_Maharashtra.html,All Stir Fry, Colaba, Mumbai
30,29-Jun-15,repeated visits. good food. quality maintained. only service with courtesy & smile missing now....,"disliked many things - but yes first the good facts:clean yes; reaching early has its benefit; but i guess the food order from a la carte, does take quite some time. instead of the wok - we went for a la carte only.assortment orderered was good. MSG if at all present - wud be in very less qnty. (no chinese food restaurant wud serve its food without MSG).Disliked:However, i noticed that our servers lacked the courtesy, the humbleness to serve food was totally missing at this place.... infact the door man at the restaurant/hotel entrance was far far more humble - welcoming - smiling & courteous, even when we left.in fact - when our food was being served - the server was least bothered about announcing the dish being served & whether the patron wants it or not.... he stood straight like a tree, serving the food over the arms & hardly was happy about his job it seems!!!Bombay - this city is slowly getting down in its ""atithi devo bhava"" approach.I felt i was obliged by both of them that they are giving us to eat... NO PLEASE -If it werent for the kids, i wud have been very vocal about such attitude esp when serving food - forget anything else.FOOD is GOOD!! Vegetarian options are many!!!DISLIKED: forced to shell out (no matter the amount) additonal money in the name of education school that this company wud be supporting....!!! DOESNT ANY HAVE THE COURTESY TO UPDATE, SHARE THE GOOD DEED... are they ashamed to speak about it??? & shamelessly charged it to the bill!!! I mean this is absurd!!!",https://www.tripadvisor.in/Restaurant_Review-g304554-d785384-Reviews-or130-All_Stir_Fry-Mumbai_Maharashtra.html,All Stir Fry, Colaba, Mumbai
50,29-Jun-15,YUMM,Its a pleasure to dine at the all stir fry. The variety maybe helpful for a few while it make confuse some people like me :-) The best part is you can choose and make exactly what you want and then have as many refills as you can. If you do not know what sauce to add make sure you ask the chef who won't disappoint you.,https://www.tripadvisor.in/Restaurant_Review-g304554-d785384-Reviews-or130-All_Stir_Fry-Mumbai_Maharashtra.html,All Stir Fry, Colaba, Mumbai
50,26-Jun-15,Superb Concept - A Must Visit for Asian Food Lovers,"Have been planning to visit this place for sometime, finally made itlast month.Must say that this is 'some place else'. Its a very attractive option for foodies, provided you know how to practise 'calibrated eating'.Some tips for the first timers:1) Visit the place on a weekday, its practially empty and you can have the live kitchen all to yourself and spend a lot of time with the chefs whipping up whatever you want. Weekends are crowded and the small live kitchen has enough place only for a few people to stand (as its a glass enclosed area) and you would have a line extending till the food stand outside the kitchen.2) Resist the urge to load your plate with everything you see in the first trip to the kitchen, keep the plate light, try out the various sauces and various dishes, ask the chefs for their recommendations and space out your innings. For the non vegetrations - try out a few squids in the Thai Barbecue sauce, try some prawns in another sauce, try a chilly chicken or a chicken in mongolian sauce, try the fried rice, noodles and so on, its really a great value for money joint if you eat right, else you will feel stuffed and will end up not getting the bang for your buckCar Parking is an issue on weekends, so again I prefer a week night to visit All Stir Fry. The place is tucked into a small lane opposite Lings Pavilion, you can also access it from the parallel road that has 'The Table'.All in all a great place.The only thing I did not like are the seats, could have had some more comfortable seating.They have a couple of baby chairs for those of you who have little ones with you.",https://www.tripadvisor.in/Restaurant_Review-g304554-d785384-Reviews-or130-All_Stir_Fry-Mumbai_Maharashtra.html,All Stir Fry, Colaba, Mumbai
40,18-Jun-15,worth visiting this awesome place again,"Food is very good, food portion is large, a complete value for money for pan Asian cusine, waiters very friendly and understand what patrons are looking for.",https://www.tripadvisor.in/Restaurant_Review-g304554-d785384-Reviews-or130-All_Stir_Fry-Mumbai_Maharashtra.html,All Stir Fry, Colaba, Mumbai
50,15-Jun-15,Stirred food is not always only salads.,Perfect place for a family cosy dinner. Loved the ambience and staff giving so much importance to ensure all got the best meal with all stuff as per our individual requirements and tastes.The team brewed a wonderful cuppa coffee too for me.Must visit for all coming to gateway of India. It worked as the cherry on my wonderful family outing post the cruise.,https://www.tripadvisor.in/Restaurant_Review-g304554-d785384-Reviews-or130-All_Stir_Fry-Mumbai_Maharashtra.html,All Stir Fry, Colaba, Mumbai
40,24-May-15,"Stir a Bit, Fry a Bit n add A Bit n Njoy! Drink a Bit Too!","Went with a couple of close friends. Though it was lunch time on a weekday, there were plenty of seats available.Permutations n combinations are innumerable in the pick, mix n fry menu. Salads are great too. Wide choice of wines n drinks too!A good experience. When with friends you can have helluva time in this joint!",https://www.tripadvisor.in/Restaurant_Review-g304554-d785384-Reviews-or130-All_Stir_Fry-Mumbai_Maharashtra.html,All Stir Fry, Colaba, Mumbai
40,21-May-15,Different experience for a family dining,"The place offers an unusual experience with its over the counter wok. The diner gets to choose his ingredients and the type of sauce for his wok. It is an amusing experience especially for kids. The seating is very casual. The service is good. It is slightly overpriced considering the wok per person costs you Rs 1,000. For anybody who does not wish to experiment a lot with his food, there is the conventional ala carte option available.",https://www.tripadvisor.in/Restaurant_Review-g304554-d785384-Reviews-or130-All_Stir_Fry-Mumbai_Maharashtra.html,All Stir Fry, Colaba, Mumbai
40,20-May-15,Excellent food,I just love the wok. Very different from the rest of the Chinese restaurants. Have been going there for years and just love it. A must visit for the wok,https://www.tripadvisor.in/Restaurant_Review-g304554-d785384-Reviews-or130-All_Stir_Fry-Mumbai_Maharashtra.html,All Stir Fry, Colaba, Mumbai
40,18-May-15,Wok wok wok!,Go here for the unlimited wok bowls! You can take what you like from the buffet and get it cooked before your eyes in a sauce of your choice. Best thing if you are feeling really hungry. Space has a nice ambience too.,https://www.tripadvisor.in/Restaurant_Review-g304554-d785384-Reviews-or130-All_Stir_Fry-Mumbai_Maharashtra.html,All Stir Fry, Colaba, Mumbai
40,14-May-15,Awesome !,The food is very delicious here with a different concept. You can choose all the ingredients' you like and the chef prepares it in rice or noodles and sauces you like .. My favourite place !,https://www.tripadvisor.in/Restaurant_Review-g304554-d785384-Reviews-or130-All_Stir_Fry-Mumbai_Maharashtra.html,All Stir Fry, Colaba, Mumbai
40,12-May-15,Great DIY meal options,"We went here on a Friday night in a group of four. There wasn't too much of a rush and we got a table immediately.We went for the buffet where you get to load up your bowl and they cook it in a sauce of your choice. I picked noodles with toppings of spring onions, mushrooms, corn, paneer and some random herbs. I had it cooked in the Kung Pao sauce.The cooking area is in a bit of a corner, leading to an uncomfortable waiting experience. You don't want to be bumping into a bunch of people with a bowl full of steaming hot noodles. Anyways, that apart, the food was excellent. You can have as many bowls as you like by I doubt most people get past a bowl and a half.The buffet is priced assuming you will have six of them I think, I found to slightly pricey at 750 bucks a pop. Overall a decent experience though, would love to come back here.",https://www.tripadvisor.in/Restaurant_Review-g304554-d785384-Reviews-or140-All_Stir_Fry-Mumbai_Maharashtra.html,All Stir Fry, Colaba, Mumbai
